
************************************************************************************************************************************************
Start to print log. Process ID[8152]
Time                    | L | Thread       | Module  | Source File:Line:Function                                          | Content
2016/06/04 21:10:10.618 | E | Thread:8232  | Client  | av_context_impl.cpp:1836:AppEnterRoomCompelete                     | int_server_info. i = 8, ip = 123.151.14.39, port = 443, is tcp = 1
2016/06/04 21:10:10.618 | E | Thread:8232  | Client  | av_room_multi_impl.cpp:136:AVRoomMultiImpl                         | AVRoomMultiImpl::AVRoomMultiImpl
2016/06/04 21:10:10.618 | E | Thread:8232  | Client  | av_room_multi_impl.cpp:196:tencent::av::AVRoomMultiImpl::Init      | AVRoomMultiImpl::Init()
2016/06/04 21:10:10.618 | E | Thread:8232  | Client  | av_room_multi_impl.cpp:217:tencent::av::AVRoomMultiImpl::Init      | exePath = C:\Users\Administrator\Desktop\AV_WIN_SDK1.7.0\sample\bin\debug\.
2016/06/04 21:10:10.618 | E | Thread:8232  | AVGSDK  | avgenvparam.cpp:47:AVGAPI_SetSDKEnv                                | AVGAPI_SetSDKEnv Uin=144115197360545593, Type=5, Ver=1, DataDir=C:\Users\Administrator\Desktop\AV_WIN_SDK1.7.0\sample\bin\debug\
2016/06/04 21:10:10.618 | E | Thread:8232  | AVGSDK  | avgsession.cpp:25:CAVGSession::CAVGSession                         | CAVGSession::CAVGSession
2016/06/04 21:10:10.650 | E | Thread:8232  | AVGSDK  | avgsession.cpp:90:CAVGSession::Create                              | CreateSession(dwRoomID=0)
2016/06/04 21:10:10.650 | E | Thread:8232  | AVGSDK  | avgroomlogicproxy.cpp:72:CAVGRoomLogicProxy::CAVGRoomLogicProxy    | CAVGRoomLogicProxy::CAVGRoomLogicProxy
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:75:CAVGRoomLogic::CAVGRoomLogic                   | CAVGRoomLogic::CAVGRoomLogic
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:113:CAVGRoomLogic::Create                         | Create. room id = 0
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:134:CAVGRoomLogic::Create                         | udp server 123.151.178.66:8000
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:132:CAVGRoomLogic::Create                         | tcp server 123.151.178.66:443
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:134:CAVGRoomLogic::Create                         | udp server 123.151.178.16:8000
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:132:CAVGRoomLogic::Create                         | tcp server 123.151.178.16:443
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:134:CAVGRoomLogic::Create                         | udp server 123.151.72.164:8000
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:132:CAVGRoomLogic::Create                         | tcp server 123.151.72.164:443
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:134:CAVGRoomLogic::Create                         | udp server 123.151.14.39:8000
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogic.cpp:132:CAVGRoomLogic::Create                         | tcp server 123.151.14.39:443
2016/06/04 21:10:10.665 | E | Thread:8232  | AVGSDK  | avgroomlogicproxy.cpp:178:CAVGRoomLogicProxy::Create               | room logic proxy create roomlogic
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:239:CSubVideoLocalFlowCtrl                       | Init VideoParams:
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:241:CSubVideoLocalFlowCtrl                       | wDefaultRate[160] wHighRate[250] wLowRate[140] wAdjustPeriod[6]
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:245:CSubVideoLocalFlowCtrl                       | wAscendLostRate[1] wDescendLostRate[3] wAscendDelay[100] wDescendDelay[300] wAscendRate[10] wDescendRate[10]
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:247:CSubVideoLocalFlowCtrl                       | w1stDescendRate[200] w10AscendRate[180] w5DescendRate[140]
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:249:CSubVideoLocalFlowCtrl                       | wGop[120] wFecI[15] wFecP[15] wFecSP[15] wQP[35]
2016/06/04 21:10:11.008 | E | Thread:8232  | CAVGVid | avgvideologic.cpp:102:CAVGVideoLogic::CAVGVideoLogic               | CAVGVideoLogic::CAVGVideoLogic
2016/06/04 21:10:11.008 | E | Thread:8232  | CAVGVid | avgvideologic.cpp:143:CAVGVideoLogic::Create                       | CAVGVideoLogic::Create. pMediaEngine = 00AEFA08, pSessionProxy = 00AED1C0, pSink = 00A23260.
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:1033:CVideoLocalFlowCtrl::CVideoLocalFlowCtrl    | CVideoLocalFlowCtrl::initParam:
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:1035:CVideoLocalFlowCtrl::CVideoLocalFlowCtrl    | CVideoLocalFlowCtrl wDefaultRate[200] wHighRate[320] wLowRate[150] wAdjustPeriod[6]
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:1039:CVideoLocalFlowCtrl::CVideoLocalFlowCtrl    | CVideoLocalFlowCtrl wAscendLostRate[150] wDescendLostRate[400] wAscendDelay[100] wDescendDelay[250] wAscendRate[10] wDescendRate[10]
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:1041:CVideoLocalFlowCtrl::CVideoLocalFlowCtrl    | CVideoLocalFlowCtrl w1stDescendRate[300] w10AscendRate[180] w5DescendRate[140 wUdtUpLoss[20] wUdtDownLoss[100]]
2016/06/04 21:10:11.008 | E | Thread:8232  | LocalFl | localflowctrl.cpp:1043:CVideoLocalFlowCtrl::CVideoLocalFlowCtrl    | CVideoLocalFlowCtrl wGop[30] wFecI[15] wFecP[15] wFecSP[15] wQP[40]
2016/06/04 21:10:11.008 | E | Thread:8232  | AVGSDK  | avgaudiologic.cpp:285:CAVGAudioLogic::CAVGAudioLogic               | CAVGAudioLogic::CAVGAudioLogic
2016/06/04 21:10:11.008 | E | Thread:8232  | AVGSDK  | avgaudiologic.cpp:307:CAVGAudioLogic::Create                       | CAVGAudioLogic::Create. pMediaEngine = 00AEFA08, pSessionProxy = 00AED1C0, pSink = 00A23100
2016/06/04 21:10:11.008 | E | Thread:8232  | Client  | av_context_impl.cpp:1001:tencent::av::AVContextImpl::InitDevice    | InitDevice
2016/06/04 21:10:11.008 | E | Thread:8232  | Client  | av_device_mgr_impl.cpp:213:AVAudioDeviceMgrImpl                    | AVAudioDeviceMgrImpl::AVAudioDeviceMgrImpl
2016/06/04 21:10:11.008 | E | Thread:8232  | Client  | av_device_mgr_impl.cpp:232:AVAudioDeviceMgrImpl                    | THREAD. AVAudioDeviceMgrImpl task start. thread id = 0.
2016/06/04 21:10:11.040 | E | Thread:8232  | Client  | av_device_mgr_impl.cpp:1464:AVVideoDeviceMgrImpl                   | AVVideoDeviceMgrImpl::AVVideoDeviceMgrImpl
2016/06/04 21:10:11.040 | E | Thread:8232  | Client  | av_device_mgr_impl.cpp:272:tencent::av::AVAudioDeviceMgrImpl::Init | Init. init_callback == 03BF8858, is_inited_ = 0
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] OS Version: [Microsoft Windows 7 Service Pack 1][10060101]
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TRAE Version: [1.6.9000.1]
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TRAE: InitEngine() [0x00aefee8]
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info] linkparsers start
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [NetSrc[0](0) ==> dmx[1](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [tee[3](0) ==> WinWasapiRender[4](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.102 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [mix[2](0) ==> tee[3](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoDec[18](0) ==> mix[2](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [jitter[17](0) ==> AutoDec[18](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [dmx[1](0) ==> FEC Dec[15](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Dec[15](0) ==> QT Dec[16](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QT Dec[16](0) ==> jitter[17](0), type=[CAT_AUDIO : TYPE_UNKNOWN : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoDec[23](0) ==> mix[2](1), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [jitter[22](0) ==> AutoDec[23](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [dmx[1](1) ==> FEC Dec[20](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Dec[20](0) ==> QT Dec[21](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QT Dec[21](0) ==> jitter[22](0), type=[CAT_AUDIO : TYPE_UNKNOWN : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoDec[28](0) ==> mix[2](2), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [jitter[27](0) ==> AutoDec[28](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [dmx[1](2) ==> FEC Dec[25](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Dec[25](0) ==> QT Dec[26](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QT Dec[26](0) ==> jitter[27](0), type=[CAT_AUDIO : TYPE_UNKNOWN : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoDec[33](0) ==> mix[2](3), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [jitter[32](0) ==> AutoDec[33](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [dmx[1](3) ==> FEC Dec[30](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Dec[30](0) ==> QT Dec[31](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QT Dec[31](0) ==> jitter[32](0), type=[CAT_AUDIO : TYPE_UNKNOWN : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoDec[38](0) ==> mix[2](4), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [jitter[37](0) ==> AutoDec[38](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [dmx[1](4) ==> FEC Dec[35](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Dec[35](0) ==> QT Dec[36](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QT Dec[36](0) ==> jitter[37](0), type=[CAT_AUDIO : TYPE_UNKNOWN : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoDec[43](0) ==> mix[2](5), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [jitter[42](0) ==> AutoDec[43](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [dmx[1](5) ==> FEC Dec[40](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Dec[40](0) ==> QT Dec[41](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QT Dec[41](0) ==> jitter[42](0), type=[CAT_AUDIO : TYPE_UNKNOWN : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [WARNING] CWinWasapiCapture::GetOutputType: Device support multiple channels [2]
2016/06/04 21:10:11.133 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [!!!!!]TRAE CWinWasapiCapture::GetOutputType output type sr= 44100,ch = 2
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [WinWasapiCapture[5](0) ==> ec[6](0), type=[CAT_AUDIO : TYPE_PCM : [sr=44100, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [tee[3](1) ==> ec[6](1), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [ec[6](0) ==> CaptureMix[7](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [CaptureMix[7](0) ==> prep[8](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [prep[8](0) ==> AuxInMix[14](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AuxInMix[14](0) ==> AutoEnc[10](0), type=[CAT_AUDIO : TYPE_PCM : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [AutoEnc[10](0) ==> QTEnc[11](0), type=[CAT_AUDIO : TYPE_CELT : [sr=48000, ch=2, b=16] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [QTEnc[11](0) ==> FEC Enc[13](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] TopoNode: LINK [FEC Enc[13](0) ==> NetSink[12](0), type=[CAT_MUX : TYPE_QT : [] ]]
2016/06/04 21:10:11.149 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info] linkparsers end
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][WinWasapiCapture][SetOutputFormat]: Request Format [SR=8000, CH=1], Actual Format [SR=44100, CH=2]
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog CSpkCtrl, CSpkCtrl::SelectDevice
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] WinWasapiRender -- SelDev index -2.
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] WinWasapiRender -- Real index 0.
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][TRAE] CAuxInMix::SetMicOpen = on
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableMic On
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableSpeaker On
2016/06/04 21:10:11.211 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog CSpkCtrl, CSpkCtrl::SelectDevice OK
