
************************************************************************************************************************************************
Start to print log. Process ID[6544]
Time                    | L | Thread       | Module  | Source File:Line:Function                                          | Content
2016/06/05 10:46:06.981 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] WinWasapiRender -- SelDev index -2.
2016/06/05 10:46:06.985 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] WinWasapiRender -- Real index 0.
2016/06/05 10:46:06.989 | A | Thread:7048  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CPrep]: New Format: 8000 -- 1
2016/06/05 10:46:06.989 | A | Thread:7048  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] Prep -- VAD Voice [Inactive] Detected
2016/06/05 10:46:07.043 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender] Success Set Digtal Volume = 65535
2016/06/05 10:46:07.043 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] DigtalVolume = 65535 volume range [0-65535]
2016/06/05 10:46:07.045 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] RenderSeesionVolume = 100 volume range [0-100]
2016/06/05 10:46:07.048 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] RenderSeesionMute IsMute = 0 
2016/06/05 10:46:07.049 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] AudioEndpointVolume = 20 volume range [0-100]
2016/06/05 10:46:07.051 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] AudioEndpointMute IsMute = 0 
2016/06/05 10:46:07.051 | A | Thread:6940  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] AudRnd -- State Change [STOPPED  -> STARTING]
2016/06/05 10:46:07.051 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][TRAE] CAuxInMix::SetMicOpen = off
2016/06/05 10:46:07.051 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableMic Off
2016/06/05 10:46:07.052 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableSpeaker Off
2016/06/05 10:46:07.052 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog CSpkCtrl, CSpkCtrl::SelectDevice OK
2016/06/05 10:46:07.052 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableSpeaker On
2016/06/05 10:46:07.052 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog CSpkCtrl, CSpkCtrl::SelectDevice
2016/06/05 10:46:07.052 | A | Thread:6940  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] AudRnd -- State Change [STARTING -> STARTED ]
2016/06/05 10:46:07.052 | A | Thread:6940  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info] SetOutputFormat CParser = mix  OutputIdx = 0 nSampleRate = 48000 nCh = 2
2016/06/05 10:46:07.064 | A | Thread:6940  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] AudRnd -- State Change [STARTED  -> STOPPED ]
2016/06/05 10:46:07.064 | A | Thread:6940  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO][CAudRndBase] ****** Playout Event Timeout Counts: 0, 10842023 ******.
2016/06/05 10:46:07.073 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] WinWasapiRender -- SelDev index -1.
2016/06/05 10:46:07.077 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] WinWasapiRender -- Real index 0.
2016/06/05 10:46:07.135 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender] Success Set Digtal Volume = 65535
2016/06/05 10:46:07.135 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] DigtalVolume = 65535 volume range [0-65535]
2016/06/05 10:46:07.137 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] RenderSeesionVolume = 100 volume range [0-100]
2016/06/05 10:46:07.139 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] RenderSeesionMute IsMute = 0 
2016/06/05 10:46:07.142 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] AudioEndpointVolume = 20 volume range [0-100]
2016/06/05 10:46:07.144 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][CoreRender][SpeakerCfg] AudioEndpointMute IsMute = 0 
2016/06/05 10:46:07.144 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info][TRAE] CAuxInMix::SetMicOpen = off
2016/06/05 10:46:07.144 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableMic Off
2016/06/05 10:46:07.144 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableSpeaker On
2016/06/05 10:46:07.144 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog CSpkCtrl, CSpkCtrl::SelectDevice OK
2016/06/05 10:46:07.144 | A | Thread:4528  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] AudRnd -- State Change [STOPPED  -> STARTING]
2016/06/05 10:46:07.144 | A | CWorkTaskSer | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info]!!!!EnableSpeaker Off
2016/06/05 10:46:07.144 | E | CWorkTaskSer | AVGSDK  | avgaudiologic.cpp:2061:CAVGAudioLogic::InitDefaultDeviceId         | InitDefaultDeviceId. defaultMicId = {0.0.1.00000000}.{4924d6ed-651d-4958-abe2-948e6f7c0e81}, m_defaultPlayerId = {0.0.0.00000000}.{b7bd7120-6851-412c-943e-c32aee12ee53}.
2016/06/05 10:46:07.145 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1218:OnEnumCallbackInternal                 | OnEnumCallbackInternal
2016/06/05 10:46:07.145 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1062:EnumMicAndPlayerDeviceForWin           | EnumDevice. audio mic device count = 1
2016/06/05 10:46:07.146 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1122:EnumMicAndPlayerDeviceForWin           | EnumDevice. audio mic device. device index = 0, device id = {0.0.1.00000000}.{4924d6ed-651d-4958-abe2-948e6f7c0e81}, device name = 麦克风 (Realtek High Definition Audio). 
2016/06/05 10:46:07.146 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1127:EnumMicAndPlayerDeviceForWin           | EnumDevice. audio player device count = 1
2016/06/05 10:46:07.146 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1183:EnumMicAndPlayerDeviceForWin           | EnumDevice. audio player device. device index = 0, device id = {0.0.0.00000000}.{b7bd7120-6851-412c-943e-c32aee12ee53}, device name = 扬声器 (Realtek High Definition Audio). 
2016/06/05 10:46:07.146 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1222:OnEnumCallbackInternal                 | add audio device. DEVICE_ACCOMPANY
2016/06/05 10:46:07.146 | E | Thread:6484  | Client  | av_context_impl.cpp:1043:OnInitAudioDeviceCallback                 | Enum audio device successfully.
2016/06/05 10:46:07.146 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:1506:Init                                   | Init. init_callback == 03F3E040, is_inited_ = 0
2016/06/05 10:46:07.147 | A | Thread:4528  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [INFO] AudRnd -- State Change [STARTING -> STARTED ]
2016/06/05 10:46:07.148 | A | Thread:4528  | CMultiM | cmultimediaengine.cpp:26:MultiSpeechEngineLog                      | AudioEngineLog [Info] SetOutputFormat CParser = mix  OutputIdx = 0 nSampleRate = 48000 nCh = 2
2016/06/05 10:46:07.188 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:2074:CAVGVideoLogic::GetCameraCtrller            | CAVGVideoLogic::GetCameraCtrller m_pCameraCtrller = 03F169B0
2016/06/05 10:46:07.191 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:1288:CAVGVideoLogic::GetAVCamera                 | CAVGVideoLogic::GetAVCamera m_pAVCamera = 03F19BF8
2016/06/05 10:46:07.240 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CaptureImpl] BindToDeviceByIdx(0))
2016/06/05 10:46:07.255 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "FriendlyName"="USB2.0 0.3M UVC WebCam")
2016/06/05 10:46:07.257 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "DevicePath"="\\?\usb#vid_04f2&pid_b2e3&mi_00#7&36e6906d&0&0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\global")
2016/06/05 10:46:07.259 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "CLSID"="{17CCA71B-ECD7-11D0-B908-00A0C9223196}")
2016/06/05 10:46:07.259 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] CPUID is supported!)
2016/06/05 10:46:07.260 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] GetProcessorSpeedFromReg dwCpuSpeed=2494)
2016/06/05 10:46:07.260 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] CPUID is supported!)
2016/06/05 10:46:07.260 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] GetProcessorSpeedFromReg dwCpuSpeed=2494)
2016/06/05 10:46:07.262 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CaptureImpl] BindToDeviceByIdx(1))
2016/06/05 10:46:07.274 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "FriendlyName"="XSplitBroadcaster")
2016/06/05 10:46:07.275 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "DevicePath"="@device:sw:{860BB310-5D01-11D0-BD3B-00A0C911CE86}\{VHSplitProc}_XSplitBroadcaster_1_staticsource_VIDEO")
2016/06/05 10:46:07.275 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "CLSID"="{65014ED9-3651-483A-94AA-0DDDE28B6154}")
2016/06/05 10:46:07.276 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] CPUID is supported!)
2016/06/05 10:46:07.276 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] GetProcessorSpeedFromReg dwCpuSpeed=2494)
2016/06/05 10:46:07.277 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] CPUID is supported!)
2016/06/05 10:46:07.277 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CPULevel] GetProcessorSpeedFromReg dwCpuSpeed=2494)
2016/06/05 10:46:07.278 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:2708:OnEnumVideoDeviceCallback              | OnEnumVideoDeviceCallback.
2016/06/05 10:46:07.278 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:2583:EnumCameraDeviceForWin                 | EnumDevice. video camera device count = 2
2016/06/05 10:46:07.279 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:2602:EnumCameraDeviceForWin                 | EnumDevice. video camera device. device index = 1, device id = @device:sw:{860BB310-5D01-11D0-BD3B-00A0C911CE86}\{VHSplitProc}_XSplitBroadcaster_1_staticsource_VIDEO, device name = XSplitBroadcaster. 
2016/06/05 10:46:07.279 | E | Thread:6484  | Client  | av_device_mgr_impl.cpp:2602:EnumCameraDeviceForWin                 | EnumDevice. video camera device. device index = 0, device id = \\?\usb#vid_04f2&pid_b2e3&mi_00#7&36e6906d&0&0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\global, device name = USB2.0 0.3M UVC WebCam. 
2016/06/05 10:46:07.279 | E | Thread:6484  | Client  | av_camera_device_win.cpp:54:AVCameraDeviceWin                      | AVCameraDeviceWin::AVCameraDeviceWin
2016/06/05 10:46:07.280 | I | Thread:6484  | unnamed | av_local_screen_video_device.cpp:21:SetScreenCaptureParam          | left = 0, top = 0, right = 0, bottom = 0, fps = 0.
2016/06/05 10:46:07.280 | I | Thread:6484  | unnamed | av_local_screen_video_device.cpp:73:SetScreenCaptureParam          | left_ = 0, top_ = 0, right_ = 1360, bottom_ = 768, fps_ = 10.
2016/06/05 10:46:07.280 | E | Thread:6484  | Client  | av_context_impl.cpp:1070:OnInitVideoDeviceCallback                 | Enum video device successfully.
2016/06/05 10:46:07.281 | E | Thread:6484  | Client  | av_context_impl.cpp:1084:RequestToEnterRoom                        | RequestToEnterRoom.
2016/06/05 10:46:07.287 | E | Thread:6484  | Client  | av_context_impl.cpp:1558:PrepareEncParam                           | PrepareEncParam tagAudParam. dwAecFlag:1, dwAgcFlag:1, dwAnsFlag:1, dwVadFlag:1, dwFecFlag:1, dwDuration:0, dwFs:0, dwCh:1, dwCodec:4102, dwBitrate:0.dwAudJitterMinDelayMs:0, dwAudJitterMaxMaxDelayMs:0, dwAudJitterMinMaxDelayMs:0.
2016/06/05 10:46:07.288 | E | Thread:6484  | Client  | av_context_impl.cpp:1595:PrepareEncParam                           | PrepareEncParam tagVideoParam. dwQCleargrade:0, dwQClearswh:-1, dwProto:-1, dwFecswh:-1, dwFps:-1, dwMaxqp:32, dwMinqp:-1, dwMaxbitrate:-1, dwMinbitrate:-1, dwBitrate:-1, dwGop:-1, dwSmallVideSwh:1, dwAnchorType:1, dwWidth:640, dwHeight:480, dwMaxwidth:-1, dwMaxheight:-1.
2016/06/05 10:46:07.289 | E | Thread:6484  | CAVGVid | avgvideologic.cpp:2180:CAVGVideoLogic::SetCustomVideoCodecParam    | SetCustomVideoCodecParam. pVidParam = 0053B3D4
2016/06/05 10:46:07.289 | E | Thread:6484  | CAVGVid | avgvideologic.cpp:2192:CAVGVideoLogic::SetCustomVideoCodecParam    | AVPARAM. LOCAL SET. MAINVIDEO. CUSTOM. dwProto = -1, dwWidth = 640, dwHeight = 480, dwFps = -1, dwBitrate = -1, dwMinqp = -1, dwMaxqp = 32, dwGop = -1, dwQClearswh = -1, dwQCleargrade = 0, dwFecswh = -1, dwMaxwidth = -1, dwMaxheight = -1, dwMinbitrate = -1, dwMaxbitrate = -1, dwSmallVideSwh = 1, dwAnchorType = 1.
2016/06/05 10:46:07.289 | E | Thread:6484  | Client  | av_room_multi_impl.cpp:319:tencent::av::AVRoomMultiImpl::EnterRoom | EnterRoom. room_delegate = 03F2DA3C.
2016/06/05 10:46:07.290 | E | Thread:6484  | Client  | av_room_multi_impl.cpp:327:tencent::av::AVRoomMultiImpl::EnterRoom | EnterRoom. room_id = 0.
2016/06/05 10:46:07.290 | E | Thread:6484  | AVGSDK  | avgroomlogicproxy.cpp:324:CAVGRoomLogicProxy::SaveAVGAbilityOption | save avg ability option
2016/06/05 10:46:07.290 | E | Thread:6484  | AVGSDK  | avgroomlogic.cpp:342:CAVGRoomLogic::SetRoomState                   | Room State Changed - OldState = 0, NewState = 1
2016/06/05 10:46:07.290 | E | Thread:6484  | Client  | av_room_multi_impl.cpp:1416:RoomLogic_OnStateChanged               | eStateOld = 0, eStateNew = 1, room_state_ = 1.
2016/06/05 10:46:07.292 | E | CWorkTaskSer | AVGSDK  | avgaudiologic.cpp:1912:CAVGAudioLogic::FillSpeciLimit              | FillAudioSpeciLimit Codec:4102 Fs:0 Ch:1 Duration:0 Bitrate:0 Aec:1 Agc:1 Ans:1 Vad:1 Fec:1, Jitter:0,0--0,0
2016/06/05 10:46:07.292 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:870:CAVGVideoLogic::FillVideoLimit               | CAVGVideoLogic::FillVideoLimit
2016/06/05 10:46:07.292 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:1269:CAVGVideoLogic::GetAVCamera                 | CAVGVideoLogic::GetAVCamera m_pAVCamera = 03F19BF8
2016/06/05 10:46:07.292 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CaptureImpl] BindToDeviceByIdx(0))
2016/06/05 10:46:07.308 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "FriendlyName"="USB2.0 0.3M UVC WebCam")
2016/06/05 10:46:07.309 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "DevicePath"="\\?\usb#vid_04f2&pid_b2e3&mi_00#7&36e6906d&0&0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\global")
2016/06/05 10:46:07.311 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "CLSID"="{17CCA71B-ECD7-11D0-B908-00A0C9223196}")
2016/06/05 10:46:07.561 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:2155:CAVGVideoLogic::FillSpeciLimit              | pAO = 057EF7D0, m_pCustomVidParam = 03F2F270
2016/06/05 10:46:07.590 | E | CWorkTaskSer | CVideoQ | videoqosstrategy.cpp:174:CVideoQosStrategy::FillVideoLimit         | m_nVideoAbilityH264:0x00000fff m_nVideoAbilityVP8:0x00000fff nVideoAbilityH264Dec:0x0000ffff nVideoAbilityVP8Dec:0x0000ffff wCPUVideoAbility:12 wCameraAbility:1
2016/06/05 10:46:07.590 | E | CWorkTaskSer | CAVGCsP | avgcsprocessor.cpp:174:CAVGCsProcessor::AsynConnect                | *******************UDP Channel Connect Start 123.151.178.16:8000
2016/06/05 10:46:07.591 | E | CWorkTaskSer | CAVGCsP | avgcsprocessor.cpp:454:CAVGCsProcessor::SetCsState                 | Channel State Changed - OldState = 0, NewState = 1
2016/06/05 10:46:07.592 | E | CWorkTaskSer | CAVGCsP | avgcsprocessor.cpp:477:CAVGCsProcessor::OnConnect                  | *******************Channel connected successfully.*******************
2016/06/05 10:46:07.592 | E | CWorkTaskSer | CAVGCsP | avgcsprocessor.cpp:454:CAVGCsProcessor::SetCsState                 | Channel State Changed - OldState = 1, NewState = 2
2016/06/05 10:46:07.592 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:372:AVGRoomLogic::PBCmdCodec::CodeCPULimit     | AVPARAM. AbilityOption. CPULimit. strName = Intel(R) Core(TM) i5-3210M CPU @ 2.50GHz, dwMHz = 2494, dwCount = 4, u64ID = 1610811049, u64InstSet = 255, dwCacheL2 = 256, dwCacheL3 = -1.
2016/06/05 10:46:07.592 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:415:AVGRoomLogic::PBCmdCodec::CodeGeneralLimit | AVPARAM. AbilityOption. GeneralLimit. cPeer = 0, cClientType = 5, dwDevice = 0, strOS = windows, bTCP = 0, strClientVersion = 1.7.0.2016031516.
2016/06/05 10:46:07.593 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:450:AVGRoomLogic::PBCmdCodec::CodeAudioLimit   | AVPARAM. AbilityOption. AudioLimit. dwCheckInfo = 0, dwVersion = 1, dwChannel = 0, bufEncode.ulen = 4, bufDecode.ulen = 120.
2016/06/05 10:46:07.593 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:617:AVGRoomLogic::PBCmdCodec::CodeCameraLimit  | AVPARAM. AbilityOption. CameraLimit. strName = vid_04f2&pid_b2e3&mi_00, dwSource = 1.
2016/06/05 10:46:07.593 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:486:AVGRoomLogic::PBCmdCodec::CodeVideoLimit   | AVPARAM. AbilityOption. VideoLimit. dwWidth = 1360, dwHeight = 768, dwArq = 0, dwKalman = 0, dwQStar = 0, dwHwacc = 0, dwFECType = 0.
2016/06/05 10:46:07.593 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:741:CodeSpeciVidParam                          | AVPARAM. AbilityOption. SpeciVidParam. dwProto = -1, dwWidth = 640, dwHeight = 480, dwFps = -1, dwBitrate = -1, dwMinqp = -1, dwMaxqp = 32, dwGop = -1, dwQClearswh = -1, dwQCleargrade = 0, dwFecswh = -1, dwMaxwidth = -1, dwMaxheight = -1, dwMinbitrate = -1, dwMaxbitrate = -1, dwSmallVideSwh = 1, dwAnchorType = 1.
2016/06/05 10:46:07.593 | E | CWorkTaskSer | AVGSDK  | avgabilitycodec.cpp:777:CodeSpeciAudParam                          | AVPARAM. AbilityOption. SpeciAudParam. dwCodec = 4102, dwFs = 0, dwCh = 1, dwDuration = 0, dwBitrate = 0, dwAecFlag = 1, dwAgcFlag = 1, dwAnsFlag = 1, dwVadFlag = 1, dwFecFlag = 1, dwSpJitterMinmaxDelayMs = 0, dwSpJitterMaxmaxDelayMs = 0, dwSpJitterDropScalefactor = 0, dwSpJitterMinDelayMs = 0.
2016/06/05 10:46:07.600 | E | CWorkTaskSer | AVGSDK  | avgroomlogic.cpp:211:CAVGRoomLogic::Request                        | Request Start
2016/06/05 10:46:07.653 | E | Thread:6484  | AVGSDK  | avgroomlogic.cpp:342:CAVGRoomLogic::SetRoomState                   | Room State Changed - OldState = 1, NewState = 3
2016/06/05 10:46:07.654 | E | Thread:6484  | Client  | av_room_multi_impl.cpp:1416:RoomLogic_OnStateChanged               | eStateOld = 1, eStateNew = 3, room_state_ = 3.
2016/06/05 10:46:07.654 | E | Thread:6484  | Client  | av_room_multi_impl.cpp:396:OnRoomRequestCallbackInternal           | OnRequestCallback: OK! relation_id = 100005, eResult = 0, room_id = 726427
2016/06/05 10:46:07.656 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:2074:CAVGVideoLogic::GetCameraCtrller            | CAVGVideoLogic::GetCameraCtrller m_pCameraCtrller = 03F169B0
2016/06/05 10:46:07.656 | E | CWorkTaskSer | CAVGVid | avgvideologic.cpp:1269:CAVGVideoLogic::GetAVCamera                 | CAVGVideoLogic::GetAVCamera m_pAVCamera = 03F19BF8
2016/06/05 10:46:07.670 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CaptureImpl] BindToDeviceByIdx(0))
2016/06/05 10:46:07.687 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "FriendlyName"="USB2.0 0.3M UVC WebCam")
2016/06/05 10:46:07.688 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "DevicePath"="\\?\usb#vid_04f2&pid_b2e3&mi_00#7&36e6906d&0&0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\global")
2016/06/05 10:46:07.690 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "CLSID"="{17CCA71B-ECD7-11D0-B908-00A0C9223196}")
2016/06/05 10:46:07.690 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CaptureImpl] IsSameSrc(\\?\usb#vid_04f2&pid_b2e3&mi_00#7&36e6906d&0&0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\global, Camera) == true)
2016/06/05 10:46:07.690 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [CaptureImpl] BindToDeviceByIdx(1))
2016/06/05 10:46:07.704 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "FriendlyName"="XSplitBroadcaster")
2016/06/05 10:46:07.706 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "DevicePath"="@device:sw:{860BB310-5D01-11D0-BD3B-00A0C911CE86}\{VHSplitProc}_XSplitBroadcaster_1_staticsource_VIDEO")
2016/06/05 10:46:07.706 | E | Thread:3104  | CAVGVid | avgvideologic.cpp:379:CAVGVideoLogic::OnCaptureEvent               | AVCameraEvt_Log : [Camera] Property: "CLSID"="{65014ED9-3651-483A-94AA-0DDDE28B6154}")
2016/06/05 10:46:07.708 | E | Thread:6484  | Client  | av_room_multi_impl.cpp:526:ChangeAVState                           | ChangeAVState. av_state = 1.
2016/06/05 10:46:07.708 | E | Thread:6484  | AVGSDK  | cs0x25_0x26.cpp:17:CAVGRoomLogic::ChangeAVState                    | CAVGRoomLogic::ChangeAVState 66101696
2016/06/05 10:46:07.708 | E | Thread:6484  | Client  | av_endpoint_impl.cpp:44:CreateInstance                             | ViewListOperImpl::CreateInstance.
